Initializing Trading Engine and Market Generator...
[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /order                    --> backend/internal/api.(*Handler).PlaceOrder-fm (4 handlers)
[GIN-debug] POST   /cancel                   --> backend/internal/api.(*Handler).CancelOrder-fm (4 handlers)
[GIN-debug] GET    /portfolio                --> backend/internal/api.(*Handler).GetPortfolio-fm (4 handlers)
[GIN-debug] GET    /ws                       --> main.main.func2 (4 handlers)
Systems running. Listening for trades and updates...
API Server starting on :8080...
[GIN-debug] [WARNING] You trusted all proxies, this is NOT safe. We recommend you to set a value.
Please check https://github.com/gin-gonic/gin/blob/master/docs/doc.md#dont-trust-all-proxies for details.
[GIN-debug] Listening and serving HTTP on :8080
[TRADE] Price: 102.35 | Qty:   1.38 | Buyer: 347fa47d | Seller: c47c4597 | Time: 12:34:44.952
[TRADE] Price: 103.04 | Qty:   1.37 | Buyer: 347fa47d | Seller: 6e25a301 | Time: 12:34:45.152
[TRADE] Price: 102.97 | Qty:   1.55 | Buyer: af56ee4e | Seller: 6e25a301 | Time: 12:34:45.152
[TRADE] Price: 103.01 | Qty:   0.55 | Buyer: d0b4a33f | Seller: 3f824eed | Time: 12:34:45.351
[TRADE] Price: 102.97 | Qty:   0.18 | Buyer: af56ee4e | Seller: 3f824eed | Time: 12:34:45.351
[TRADE] Price: 102.82 | Qty:   0.54 | Buyer: 7752aaa9 | Seller: 3f824eed | Time: 12:34:45.351
[TRADE] Price: 102.79 | Qty:   0.45 | Buyer: 224fb030 | Seller: 3f824eed | Time: 12:34:45.351
[TRADE] Price: 103.01 | Qty:   0.34 | Buyer: b8306d84 | Seller: b59d63be | Time: 12:34:45.552
[TRADE] Price: 103.01 | Qty:   0.28 | Buyer: b8306d84 | Seller: 2a3b5927 | Time: 12:34:45.552
[TRADE] Price: 103.12 | Qty:   1.18 | Buyer: d7cea860 | Seller: 439fe1d7 | Time: 12:34:45.752
[TRADE] Price: 103.01 | Qty:   0.32 | Buyer: b8306d84 | Seller: 439fe1d7 | Time: 12:34:45.752
[TRADE] Price: 103.01 | Qty:   0.93 | Buyer: b8306d84 | Seller: 0f183f67 | Time: 12:34:45.752
[TRADE] Price: 103.01 | Qty:   0.57 | Buyer: b8306d84 | Seller: 69bcc2b0 | Time: 12:34:45.752
[TRADE] Price: 103.00 | Qty:   0.53 | Buyer: 476f8e13 | Seller: 69bcc2b0 | Time: 12:34:45.752
[TRADE] Price: 103.00 | Qty:   0.27 | Buyer: a2faa26f | Seller: 69bcc2b0 | Time: 12:34:45.752
[TRADE] Price: 102.94 | Qty:   1.32 | Buyer: baebdffb | Seller: 69bcc2b0 | Time: 12:34:45.752
[TRADE] Price: 102.94 | Qty:   0.68 | Buyer: baebdffb | Seller: cc101745 | Time: 12:34:45.851
[TRADE] Price: 102.85 | Qty:   1.76 | Buyer: 8e359a05 | Seller: cc101745 | Time: 12:34:45.851
[TRADE] Price: 102.85 | Qty:   1.13 | Buyer: 8e359a05 | Seller: 8b913068 | Time: 12:34:46.052
[TRADE] Price: 102.81 | Qty:   1.74 | Buyer: d1950722 | Seller: 8b913068 | Time: 12:34:46.052
[TRADE] Price: 102.94 | Qty:   1.41 | Buyer: 01a263f1 | Seller: d0e85e3b | Time: 12:34:46.151
[TRADE] Price: 102.94 | Qty:   0.89 | Buyer: 01a263f1 | Seller: f0869f1e | Time: 12:34:46.151
[TRADE] Price: 102.89 | Qty:   1.60 | Buyer: bef47aa8 | Seller: f0869f1e | Time: 12:34:46.151
[TRADE] Price: 102.81 | Qty:   0.45 | Buyer: d1950722 | Seller: f0869f1e | Time: 12:34:46.151
[TRADE] Price: 102.81 | Qty:   0.65 | Buyer: d1950722 | Seller: f3c30a2c | Time: 12:34:46.352
[TRADE] Price: 102.79 | Qty:   1.08 | Buyer: 224fb030 | Seller: f3c30a2c | Time: 12:34:46.352
[TRADE] Price: 102.17 | Qty:   0.90 | Buyer: 3215fe56 | Seller: f3c30a2c | Time: 12:34:46.352
[TRADE] Price: 103.08 | Qty:   1.42 | Buyer: 5b505012 | Seller: 8f2e44c5 | Time: 12:34:46.452
[TRADE] Price: 103.08 | Qty:   0.36 | Buyer: 5b505012 | Seller: 86d29c29 | Time: 12:34:46.452
[TRADE] Price: 103.08 | Qty:   0.36 | Buyer: 5b505012 | Seller: 5cbc4822 | Time: 12:34:46.551
[TRADE] Price: 103.01 | Qty:   0.87 | Buyer: 9ce80edd | Seller: 5cbc4822 | Time: 12:34:46.551
[TRADE] Price: 102.41 | Qty:   0.52 | Buyer: 3f2c28f1 | Seller: 5cbc4822 | Time: 12:34:46.551
[TRADE] Price: 102.83 | Qty:   1.69 | Buyer: 3f2c28f1 | Seller: 75d4ad66 | Time: 12:34:46.752
[TRADE] Price: 102.17 | Qty:   0.49 | Buyer: 3215fe56 | Seller: a0b65667 | Time: 12:34:46.752
[TRADE] Price: 102.17 | Qty:   0.34 | Buyer: 3215fe56 | Seller: 8131def8 | Time: 12:34:46.752
[TRADE] Price: 102.01 | Qty:   1.37 | Buyer: b9d9a8c6 | Seller: 8131def8 | Time: 12:34:46.952
[TRADE] Price: 102.27 | Qty:   1.08 | Buyer: b9d9a8c6 | Seller: 75d4ad66 | Time: 12:34:46.952
[TRADE] Price: 102.89 | Qty:   0.18 | Buyer: b9d9a8c6 | Seller: 4911b76f | Time: 12:34:46.952
[TRADE] Price: 101.89 | Qty:   1.65 | Buyer: cb4d2a44 | Seller: 7259d534 | Time: 12:34:47.352
[TRADE] Price: 101.89 | Qty:   0.05 | Buyer: 229e23da | Seller: 7259d534 | Time: 12:34:47.452
[TRADE] Price: 101.94 | Qty:   2.29 | Buyer: 229e23da | Seller: 4911b76f | Time: 12:34:47.452
[TRADE] Price: 102.00 | Qty:   0.08 | Buyer: 229e23da | Seller: 63072220 | Time: 12:34:47.452
[TRADE] Price: 102.00 | Qty:   0.21 | Buyer: 229e23da | Seller: e74a6d44 | Time: 12:34:47.452
[TRADE] Price: 102.13 | Qty:   0.11 | Buyer: 229e23da | Seller: f4bd6141 | Time: 12:34:47.452
[TRADE] Price: 101.96 | Qty:   0.52 | Buyer: ac68892b | Seller: b5d79a27 | Time: 12:34:47.452
[TRADE] Price: 101.96 | Qty:   1.20 | Buyer: 1061dea2 | Seller: b5d79a27 | Time: 12:34:47.552
[TRADE] Price: 102.13 | Qty:   1.71 | Buyer: 1061dea2 | Seller: f4bd6141 | Time: 12:34:47.552
[TRADE] Price: 102.13 | Qty:   1.17 | Buyer: 1d489b94 | Seller: f4bd6141 | Time: 12:34:47.652
[TRADE] Price: 102.33 | Qty:   0.42 | Buyer: 1d489b94 | Seller: 8ac49076 | Time: 12:34:47.652
[TRADE] Price: 102.33 | Qty:   0.32 | Buyer: 863f4de5 | Seller: 8ac49076 | Time: 12:34:47.752
[TRADE] Price: 102.33 | Qty:   1.69 | Buyer: 863f4de5 | Seller: 8ba468fa | Time: 12:34:47.752
[TRADE] Price: 102.05 | Qty:   0.92 | Buyer: 70c219f5 | Seller: c2b14c0f | Time: 12:34:47.952
[TRADE] Price: 102.05 | Qty:   0.33 | Buyer: ac2f815d | Seller: c2b14c0f | Time: 12:34:48.052
[TRADE] Price: 102.05 | Qty:   0.32 | Buyer: dba38036 | Seller: c2b14c0f | Time: 12:34:48.152
[TRADE] Price: 102.18 | Qty:   0.67 | Buyer: dba38036 | Seller: 3ad54ddf | Time: 12:34:48.152
[TRADE] Price: 102.19 | Qty:   1.40 | Buyer: dba38036 | Seller: fca2ac49 | Time: 12:34:48.152
[TRADE] Price: 102.32 | Qty:   0.29 | Buyer: dba38036 | Seller: 7311e862 | Time: 12:34:48.152
[TRADE] Price: 102.32 | Qty:   2.31 | Buyer: ec6a7191 | Seller: 7311e862 | Time: 12:34:48.152
[TRADE] Price: 102.33 | Qty:   0.04 | Buyer: ec6a7191 | Seller: 8ba468fa | Time: 12:34:48.152
[TRADE] Price: 101.98 | Qty:   0.33 | Buyer: 958f4664 | Seller: 3d118e7d | Time: 12:34:48.252
[TRADE] Price: 101.98 | Qty:   2.31 | Buyer: 8e57c2a9 | Seller: 3d118e7d | Time: 12:34:48.252
[TRADE] Price: 102.21 | Qty:   0.02 | Buyer: 8e57c2a9 | Seller: fa7512a0 | Time: 12:34:48.252
[TRADE] Price: 101.90 | Qty:   1.86 | Buyer: b1f10eb4 | Seller: 1285740b | Time: 12:34:48.252
[TRADE] Price: 101.90 | Qty:   0.70 | Buyer: 0495980d | Seller: 1285740b | Time: 12:34:48.351
[TRADE] Price: 102.01 | Qty:   0.09 | Buyer: 0495980d | Seller: 92123009 | Time: 12:34:48.351
[TRADE] Price: 102.01 | Qty:   0.60 | Buyer: 987541a2 | Seller: 92123009 | Time: 12:34:48.452
[TRADE] Price: 102.04 | Qty:   0.21 | Buyer: 987541a2 | Seller: f03b7634 | Time: 12:34:48.452
[TRADE] Price: 101.96 | Qty:   2.00 | Buyer: 2ab2e18e | Seller: 7cc51f92 | Time: 12:34:48.751
[TRADE] Price: 101.96 | Qty:   0.87 | Buyer: 12e192b2 | Seller: 7cc51f92 | Time: 12:34:48.751
[TRADE] Price: 102.04 | Qty:   0.39 | Buyer: 12e192b2 | Seller: f03b7634 | Time: 12:34:48.751
[TRADE] Price: 102.16 | Qty:   0.99 | Buyer: 12e192b2 | Seller: ed5daea0 | Time: 12:34:48.751
[TRADE] Price: 102.16 | Qty:   1.71 | Buyer: ffddbbd3 | Seller: ed5daea0 | Time: 12:34:48.852
[TRADE] Price: 102.21 | Qty:   0.84 | Buyer: ffddbbd3 | Seller: fa7512a0 | Time: 12:34:48.852
[TRADE] Price: 102.14 | Qty:   0.90 | Buyer: b85c03b4 | Seller: 3db96d19 | Time: 12:34:48.852
[TRADE] Price: 102.17 | Qty:   0.15 | Buyer: b85c03b4 | Seller: 39f869d9 | Time: 12:34:48.852
[TRADE] Price: 102.17 | Qty:   1.09 | Buyer: b13320ae | Seller: 39f869d9 | Time: 12:34:48.952
[TRADE] Price: 102.17 | Qty:   0.99 | Buyer: 904d4c15 | Seller: 39f869d9 | Time: 12:34:48.952
[TRADE] Price: 102.17 | Qty:   0.57 | Buyer: 5a833aaf | Seller: 39f869d9 | Time: 12:34:48.952
[TRADE] Price: 102.17 | Qty:   0.16 | Buyer: 463d732a | Seller: 39f869d9 | Time: 12:34:49.052
[TRADE] Price: 102.21 | Qty:   0.57 | Buyer: 463d732a | Seller: fa7512a0 | Time: 12:34:49.052
[TRADE] Price: 102.23 | Qty:   0.20 | Buyer: 463d732a | Seller: ab6f4562 | Time: 12:34:49.052
[TRADE] Price: 102.23 | Qty:   0.22 | Buyer: f7ea8479 | Seller: ab6f4562 | Time: 12:34:49.052
[TRADE] Price: 102.23 | Qty:   1.58 | Buyer: eb283bd4 | Seller: ab6f4562 | Time: 12:34:49.152
[TRADE] Price: 102.28 | Qty:   0.31 | Buyer: eb283bd4 | Seller: af46cb2d | Time: 12:34:49.152
[TRADE] Price: 102.28 | Qty:   0.12 | Buyer: 444ff660 | Seller: af46cb2d | Time: 12:34:49.152
[TRADE] Price: 102.30 | Qty:   0.38 | Buyer: 444ff660 | Seller: 1d51ba8c | Time: 12:34:49.152
[TRADE] Price: 101.96 | Qty:   0.35 | Buyer: 993147dd | Seller: 36dd5654 | Time: 12:34:49.452
[TRADE] Price: 102.11 | Qty:   0.93 | Buyer: 993147dd | Seller: 71c9acfa | Time: 12:34:49.452
[TRADE] Price: 102.11 | Qty:   1.17 | Buyer: 4054c29d | Seller: 71c9acfa | Time: 12:34:49.452
[TRADE] Price: 102.24 | Qty:   0.68 | Buyer: 4054c29d | Seller: 0c4d4e03 | Time: 12:34:49.452
[TRADE] Price: 102.13 | Qty:   2.30 | Buyer: 957bf55e | Seller: 0e8d21a4 | Time: 12:34:49.552
[TRADE] Price: 102.24 | Qty:   0.60 | Buyer: 957bf55e | Seller: 0c4d4e03 | Time: 12:34:49.552
[TRADE] Price: 102.24 | Qty:   0.23 | Buyer: 21b0fe55 | Seller: 0c4d4e03 | Time: 12:34:49.552
[TRADE] Price: 102.30 | Qty:   0.61 | Buyer: 21b0fe55 | Seller: 1d51ba8c | Time: 12:34:49.552
[TRADE] Price: 102.33 | Qty:   0.76 | Buyer: 21b0fe55 | Seller: 8ba468fa | Time: 12:34:49.552
[TRADE] Price: 102.10 | Qty:   0.05 | Buyer: ea6be8ff | Seller: b5169635 | Time: 12:34:49.652
[TRADE] Price: 102.10 | Qty:   1.32 | Buyer: 64cfd09a | Seller: b5169635 | Time: 12:34:49.652
[TRADE] Price: 102.10 | Qty:   1.33 | Buyer: a4b59cb1 | Seller: b5169635 | Time: 12:34:49.652
[TRADE] Price: 102.07 | Qty:   0.61 | Buyer: 88160946 | Seller: ed70b2da | Time: 12:34:49.852
[TRADE] Price: 102.07 | Qty:   0.78 | Buyer: 572a1c7a | Seller: ed70b2da | Time: 12:34:50.052
[TRADE] Price: 102.07 | Qty:   1.04 | Buyer: 53b6a2d5 | Seller: ed70b2da | Time: 12:34:50.052
[TRADE] Price: 102.09 | Qty:   1.77 | Buyer: 53b6a2d5 | Seller: ef6e33a8 | Time: 12:34:50.052
[TRADE] Price: 102.09 | Qty:   0.00 | Buyer: 91e4b61f | Seller: ef6e33a8 | Time: 12:34:50.052
[TRADE] Price: 102.10 | Qty:   0.08 | Buyer: 91e4b61f | Seller: b5169635 | Time: 12:34:50.052
[TRADE] Price: 102.13 | Qty:   0.06 | Buyer: 91e4b61f | Seller: 08457a7c | Time: 12:34:50.052
[TRADE] Price: 102.17 | Qty:   1.10 | Buyer: 91e4b61f | Seller: 92f7c802 | Time: 12:34:50.052
[TRADE] Price: 102.19 | Qty:   1.43 | Buyer: 91e4b61f | Seller: 5cc72660 | Time: 12:34:50.052
[TRADE] Price: 102.13 | Qty:   0.15 | Buyer: 6cfe29b2 | Seller: c9c50365 | Time: 12:34:50.352
[TRADE] Price: 102.14 | Qty:   2.13 | Buyer: 6cfe29b2 | Seller: 34fb6469 | Time: 12:34:50.352
[TRADE] Price: 102.14 | Qty:   0.61 | Buyer: 339e47c2 | Seller: 34fb6469 | Time: 12:34:50.452
[TRADE] Price: 102.14 | Qty:   0.05 | Buyer: 44a828b8 | Seller: 34fb6469 | Time: 12:34:50.552
[TRADE] Price: 102.19 | Qty:   1.12 | Buyer: 44a828b8 | Seller: 5cc72660 | Time: 12:34:50.552
[TRADE] Price: 102.23 | Qty:   1.01 | Buyer: 44a828b8 | Seller: e496aeb7 | Time: 12:34:50.552
[TRADE] Price: 102.03 | Qty:   0.28 | Buyer: 88535f9e | Seller: 8719a71e | Time: 12:34:50.652
[TRADE] Price: 102.23 | Qty:   1.56 | Buyer: 88535f9e | Seller: e496aeb7 | Time: 12:34:50.652
[TRADE] Price: 102.25 | Qty:   0.91 | Buyer: 88535f9e | Seller: 43f48f63 | Time: 12:34:50.652
[TRADE] Price: 102.23 | Qty:   0.50 | Buyer: 7bab3f94 | Seller: 98e0c655 | Time: 12:34:50.752
[TRADE] Price: 102.25 | Qty:   1.71 | Buyer: 7bab3f94 | Seller: 43f48f63 | Time: 12:34:50.752
[TRADE] Price: 102.25 | Qty:   0.05 | Buyer: 3db85592 | Seller: 43f48f63 | Time: 12:34:50.952
[TRADE] Price: 102.27 | Qty:   1.06 | Buyer: 3db85592 | Seller: 37337baa | Time: 12:34:50.952
[TRADE] Price: 102.30 | Qty:   0.49 | Buyer: 3db85592 | Seller: 1a0bc0df | Time: 12:34:50.952
[TRADE] Price: 102.33 | Qty:   0.07 | Buyer: 3db85592 | Seller: 8ba468fa | Time: 12:34:50.952
[TRADE] Price: 102.33 | Qty:   0.32 | Buyer: 309701cc | Seller: 8ba468fa | Time: 12:34:50.952
[TRADE] Price: 102.36 | Qty:   0.67 | Buyer: 309701cc | Seller: 833a44b9 | Time: 12:34:50.952
[TRADE] Price: 102.36 | Qty:   0.21 | Buyer: 309701cc | Seller: d5aebabe | Time: 12:34:50.952
[TRADE] Price: 102.36 | Qty:   0.78 | Buyer: 2e56d533 | Seller: d5aebabe | Time: 12:34:51.052
[TRADE] Price: 101.91 | Qty:   1.77 | Buyer: 5a819415 | Seller: 7ae42aaf | Time: 12:34:51.252
[TRADE] Price: 101.84 | Qty:   0.87 | Buyer: 81829a9f | Seller: 700e4a68 | Time: 12:34:51.252
[TRADE] Price: 101.81 | Qty:   2.16 | Buyer: 69d8726b | Seller: c550f6d8 | Time: 12:34:51.352
[TRADE] Price: 101.81 | Qty:   0.65 | Buyer: db1abcff | Seller: c550f6d8 | Time: 12:34:51.352
[TRADE] Price: 101.84 | Qty:   0.64 | Buyer: db1abcff | Seller: 700e4a68 | Time: 12:34:51.352
[TRADE] Price: 101.91 | Qty:   0.49 | Buyer: db1abcff | Seller: 7ae42aaf | Time: 12:34:51.352
[TRADE] Price: 101.98 | Qty:   0.14 | Buyer: db1abcff | Seller: d40ce27d | Time: 12:34:51.352
[TRADE] Price: 101.89 | Qty:   1.20 | Buyer: 33d438fe | Seller: c7f8f5f6 | Time: 12:34:51.452
[TRADE] Price: 101.98 | Qty:   0.68 | Buyer: 33d438fe | Seller: d40ce27d | Time: 12:34:51.452
[TRADE] Price: 101.91 | Qty:   0.06 | Buyer: 606051d9 | Seller: a00a1cb7 | Time: 12:34:51.652
[TRADE] Price: 101.91 | Qty:   1.05 | Buyer: c07f0b28 | Seller: a00a1cb7 | Time: 12:34:51.752
[TRADE] Price: 101.91 | Qty:   1.25 | Buyer: a3643e25 | Seller: a00a1cb7 | Time: 12:34:51.752
[TRADE] Price: 101.98 | Qty:   0.74 | Buyer: a3643e25 | Seller: d40ce27d | Time: 12:34:51.752
[TRADE] Price: 101.98 | Qty:   0.22 | Buyer: 8ab45b07 | Seller: d40ce27d | Time: 12:34:51.852
[TRADE] Price: 102.15 | Qty:   0.37 | Buyer: 8ab45b07 | Seller: 38de4525 | Time: 12:34:51.852
[TRADE] Price: 102.23 | Qty:   1.37 | Buyer: 8ab45b07 | Seller: 6315ecc1 | Time: 12:34:51.852
[TRADE] Price: 102.23 | Qty:   0.03 | Buyer: a72586a0 | Seller: 6315ecc1 | Time: 12:34:51.952
[TRADE] Price: 102.36 | Qty:   0.26 | Buyer: a72586a0 | Seller: d5aebabe | Time: 12:34:51.952
[TRADE] Price: 102.38 | Qty:   0.86 | Buyer: a72586a0 | Seller: 1238c33a | Time: 12:34:51.952
[TRADE] Price: 102.40 | Qty:   1.19 | Buyer: a72586a0 | Seller: b7dd3a05 | Time: 12:34:51.952
[TRADE] Price: 101.88 | Qty:   1.61 | Buyer: c1cae5c4 | Seller: 9ff4b74f | Time: 12:34:52.052
[TRADE] Price: 102.03 | Qty:   0.55 | Buyer: c1cae5c4 | Seller: d552f999 | Time: 12:34:52.052
[TRADE] Price: 102.03 | Qty:   2.09 | Buyer: eb613985 | Seller: d552f999 | Time: 12:34:52.152
[TRADE] Price: 102.40 | Qty:   0.13 | Buyer: eb613985 | Seller: b7dd3a05 | Time: 12:34:52.152
[TRADE] Price: 102.40 | Qty:   0.55 | Buyer: eb613985 | Seller: 7fb01462 | Time: 12:34:52.152
[TRADE] Price: 102.39 | Qty:   1.77 | Buyer: 8a821dc1 | Seller: 58c38b65 | Time: 12:34:52.352
[TRADE] Price: 102.40 | Qty:   0.86 | Buyer: 8a821dc1 | Seller: 7fb01462 | Time: 12:34:52.352
[TRADE] Price: 102.42 | Qty:   0.28 | Buyer: 8a821dc1 | Seller: b3a0f8a3 | Time: 12:34:52.352
[TRADE] Price: 101.98 | Qty:   1.89 | Buyer: e80dd65f | Seller: 2b03436a | Time: 12:34:52.552
[TRADE] Price: 102.02 | Qty:   0.80 | Buyer: e80dd65f | Seller: 7272ae83 | Time: 12:34:52.552
[TRADE] Price: 102.02 | Qty:   1.25 | Buyer: 20d9deeb | Seller: 7272ae83 | Time: 12:34:52.852
[TRADE] Price: 102.02 | Qty:   0.04 | Buyer: e17dc3d8 | Seller: 7272ae83 | Time: 12:34:52.952
[TRADE] Price: 102.02 | Qty:   0.06 | Buyer: e17dc3d8 | Seller: 574cddb7 | Time: 12:34:52.952
[TRADE] Price: 102.28 | Qty:   0.35 | Buyer: e17dc3d8 | Seller: e5037ebd | Time: 12:34:52.952
[TRADE] Price: 102.36 | Qty:   0.57 | Buyer: e17dc3d8 | Seller: c591cea4 | Time: 12:34:52.952
[TRADE] Price: 102.42 | Qty:   0.65 | Buyer: e17dc3d8 | Seller: b3a0f8a3 | Time: 12:34:52.952
[TRADE] Price: 102.17 | Qty:   0.02 | Buyer: 5b0ffb3a | Seller: dc2b6aed | Time: 12:34:53.052
[TRADE] Price: 102.17 | Qty:   1.55 | Buyer: 84994140 | Seller: dc2b6aed | Time: 12:34:53.052
[TRADE] Price: 102.05 | Qty:   1.12 | Buyer: 54ea4181 | Seller: 54296513 | Time: 12:34:53.352
[TRADE] Price: 102.08 | Qty:   0.67 | Buyer: 54ea4181 | Seller: a743bde6 | Time: 12:34:53.352
[TRADE] Price: 102.08 | Qty:   1.25 | Buyer: f341af17 | Seller: a743bde6 | Time: 12:34:53.552
[TRADE] Price: 102.14 | Qty:   0.17 | Buyer: f341af17 | Seller: 7e083dd2 | Time: 12:34:53.552
[TRADE] Price: 102.14 | Qty:   1.70 | Buyer: fd30641b | Seller: 7e083dd2 | Time: 12:34:53.552
[TRADE] Price: 102.17 | Qty:   0.28 | Buyer: fd30641b | Seller: dc2b6aed | Time: 12:34:53.552
[TRADE] Price: 102.18 | Qty:   0.07 | Buyer: fd30641b | Seller: 6925126d | Time: 12:34:53.552
[TRADE] Price: 102.18 | Qty:   0.14 | Buyer: 5510d875 | Seller: 6925126d | Time: 12:34:53.552
[TRADE] Price: 102.18 | Qty:   0.22 | Buyer: 8d097d2f | Seller: 6925126d | Time: 12:34:53.652
[TRADE] Price: 102.07 | Qty:   1.23 | Buyer: 9146b2c5 | Seller: d3a49396 | Time: 12:34:53.752
[TRADE] Price: 102.17 | Qty:   1.61 | Buyer: 9146b2c5 | Seller: 50b33c4f | Time: 12:34:53.752
[TRADE] Price: 102.17 | Qty:   0.87 | Buyer: 79df4216 | Seller: 50b33c4f | Time: 12:34:53.852
[TRADE] Price: 102.18 | Qty:   0.39 | Buyer: 79df4216 | Seller: 6925126d | Time: 12:34:53.852
[TRADE] Price: 101.93 | Qty:   0.32 | Buyer: d78a7995 | Seller: 053342fa | Time: 12:34:53.952
[TRADE] Price: 102.18 | Qty:   0.98 | Buyer: d78a7995 | Seller: 6925126d | Time: 12:34:53.952
[TRADE] Price: 102.18 | Qty:   1.08 | Buyer: b44441da | Seller: 6925126d | Time: 12:34:54.052
[TRADE] Price: 102.29 | Qty:   0.76 | Buyer: b44441da | Seller: 46b9ab3c | Time: 12:34:54.052
[TRADE] Price: 102.29 | Qty:   0.83 | Buyer: fbdb5410 | Seller: 46b9ab3c | Time: 12:34:54.052
[TRADE] Price: 102.29 | Qty:   0.28 | Buyer: a2883db6 | Seller: 46b9ab3c | Time: 12:34:54.152
[TRADE] Price: 102.29 | Qty:   0.65 | Buyer: 53400cfb | Seller: 46b9ab3c | Time: 12:34:54.252
[TRADE] Price: 102.30 | Qty:   0.71 | Buyer: 53400cfb | Seller: 934929e8 | Time: 12:34:54.252
[TRADE] Price: 102.40 | Qty:   0.14 | Buyer: 53400cfb | Seller: cf90086c | Time: 12:34:54.252
[TRADE] Price: 102.06 | Qty:   0.84 | Buyer: 96e70d0d | Seller: edcc579b | Time: 12:34:54.452
[TRADE] Price: 102.19 | Qty:   1.24 | Buyer: 96e70d0d | Seller: 75babac4 | Time: 12:34:54.452
[TRADE] Price: 102.40 | Qty:   0.83 | Buyer: 96e70d0d | Seller: cf90086c | Time: 12:34:54.452
[TRADE] Price: 102.14 | Qty:   0.21 | Buyer: 74b42780 | Seller: 0478fa3a | Time: 12:34:54.752
[TRADE] Price: 102.14 | Qty:   0.07 | Buyer: 56bffee8 | Seller: 0478fa3a | Time: 12:34:54.852
[TRADE] Price: 102.22 | Qty:   1.64 | Buyer: 56bffee8 | Seller: d89aeabf | Time: 12:34:54.852
[TRADE] Price: 102.22 | Qty:   0.73 | Buyer: 6575e84a | Seller: d89aeabf | Time: 12:34:54.952
[TRADE] Price: 102.34 | Qty:   1.24 | Buyer: 6575e84a | Seller: 9f3dd078 | Time: 12:34:54.952
[TRADE] Price: 102.04 | Qty:   1.28 | Buyer: 8348d09e | Seller: d14d03f5 | Time: 12:34:55.152
[TRADE] Price: 102.04 | Qty:   0.48 | Buyer: 73fdad71 | Seller: d14d03f5 | Time: 12:34:55.152
[TRADE] Price: 102.34 | Qty:   1.43 | Buyer: 73fdad71 | Seller: 9f3dd078 | Time: 12:34:55.152
[TRADE] Price: 102.37 | Qty:   0.45 | Buyer: 73fdad71 | Seller: fd06343a | Time: 12:34:55.152
[TRADE] Price: 102.37 | Qty:   2.08 | Buyer: 6f6ebb6e | Seller: fd06343a | Time: 12:34:55.251
[TRADE] Price: 102.40 | Qty:   0.38 | Buyer: 6f6ebb6e | Seller: cf90086c | Time: 12:34:55.251
[TRADE] Price: 102.40 | Qty:   0.71 | Buyer: 90b20225 | Seller: cf90086c | Time: 12:34:55.352
[TRADE] Price: 102.40 | Qty:   0.32 | Buyer: 0651a9f3 | Seller: cf90086c | Time: 12:34:55.352
[TRADE] Price: 102.41 | Qty:   0.09 | Buyer: 0651a9f3 | Seller: cc1d98f6 | Time: 12:34:55.352
[TRADE] Price: 102.14 | Qty:   0.65 | Buyer: 15c6c1fa | Seller: 034ba9a4 | Time: 12:34:55.551
[TRADE] Price: 102.41 | Qty:   1.59 | Buyer: 15c6c1fa | Seller: cc1d98f6 | Time: 12:34:55.551
[TRADE] Price: 102.43 | Qty:   0.28 | Buyer: 15c6c1fa | Seller: b8500af8 | Time: 12:34:55.551
[TRADE] Price: 102.43 | Qty:   0.03 | Buyer: cd267d98 | Seller: b8500af8 | Time: 12:34:55.551
[TRADE] Price: 102.45 | Qty:   2.03 | Buyer: cd267d98 | Seller: f144f8cb | Time: 12:34:55.551
[TRADE] Price: 102.44 | Qty:   0.67 | Buyer: c6593e48 | Seller: 508c63b8 | Time: 12:34:55.752
[TRADE] Price: 102.44 | Qty:   1.86 | Buyer: 3d2fabc5 | Seller: 508c63b8 | Time: 12:34:55.852
[TRADE] Price: 102.45 | Qty:   0.66 | Buyer: 3d2fabc5 | Seller: f144f8cb | Time: 12:34:55.852
[TRADE] Price: 102.15 | Qty:   1.57 | Buyer: 7ec9eae5 | Seller: 9af905de | Time: 12:34:56.052
[TRADE] Price: 102.15 | Qty:   0.49 | Buyer: e8d18904 | Seller: 9af905de | Time: 12:34:56.052
[TRADE] Price: 102.45 | Qty:   0.25 | Buyer: e8d18904 | Seller: f144f8cb | Time: 12:34:56.052
[TRADE] Price: 102.45 | Qty:   0.66 | Buyer: e8d18904 | Seller: 9f8a7579 | Time: 12:34:56.052
[TRADE] Price: 102.49 | Qty:   1.30 | Buyer: e8d18904 | Seller: 42a55a6a | Time: 12:34:56.052
[TRADE] Price: 102.49 | Qty:   0.28 | Buyer: 0a58027c | Seller: 42a55a6a | Time: 12:34:56.152
[TRADE] Price: 102.40 | Qty:   0.31 | Buyer: eddc9e46 | Seller: d7b5de6f | Time: 12:34:56.252
[TRADE] Price: 102.49 | Qty:   0.86 | Buyer: eddc9e46 | Seller: 42a55a6a | Time: 12:34:56.252
[TRADE] Price: 102.49 | Qty:   0.42 | Buyer: eddc9e46 | Seller: 6677ae9a | Time: 12:34:56.252
